성남상권,상권명,상권종류,분기,매출총액,매출건수,가구,가방ㆍ기타 가죽,가전제품,가전제품 수리,가정용 직물제품,가정용세탁,가죽 및 모피 의복,간이음식 포장전문점,건강보조식품,건어물ㆍ젓갈류,게임ㆍ인형ㆍ장난감,곡물ㆍ곡분ㆍ사료,골프 연습장,그 외 기타 숙박,기숙사ㆍ고시원,기타 가정용품,기타 교습학원,기타 미용,기타 스포츠 학원,기타 식료품,기타 예술학원,기타 외국식 음식점,기타 음ㆍ식료품,기타 의복,기타 주점업,김밥ㆍ간이 음식점,남자의류,노래 연습장,당구장,두발 미용,문구ㆍ회화용품,미술학원,민박업,방문 교육학원,벽지ㆍ마루ㆍ장판류,부동산 중개업,비알코올 음료점,생맥주 전문점,서양식 음식점,서적ㆍ신문ㆍ잡지류,섬유제품,속옷ㆍ잠옷,슈퍼마켓,시계ㆍ귀금속,신발,신선ㆍ냉동ㆍ수산물,안경ㆍ렌즈,애완동물ㆍ관련용품,여관업,여자의류,외국어학원,운동ㆍ경기용품,육류,음악학원,의료용 기구,의류 상의,의복 액세서리ㆍ장신구,의약품ㆍ의료용품,일반 교과학원,일반의원,일식 음식점,자동차 세차,자동차 수리,자전거ㆍ운송장비,전기ㆍ조명,전자상거래 중개(소매),전자상거래(소매),제과점업,조리반찬,주방ㆍ가정유리ㆍ요업,중식 음식점,채소과일,철물ㆍ난방용구,청소년 수련시설,체력 단련시설,치과의원,치킨 전문점,커피 전문점,컴퓨터 게임방,컴퓨터ㆍ주변장치,태권도ㆍ무술학원,패스트푸드점,페인트ㆍ창호ㆍ건설자재,편의점,피부 미용,한식 면요리 전문점,한식 육류요리 전문점,한식 일반음식점,한식 해산물요리 전문점,한의원,핸드폰,화장품ㆍ비누ㆍ방향제,화초ㆍ식물
야탑 먹자골목,매화로,골목상권,2023년2분기,43107388.0,1018.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,20.0,11.0,9.0,1.0,0.0,1.0,2.0
야탑 먹자골목,매화로,골목상권,2023년3분기,44294835.0,1027.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,5.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,5.0,1.0,4.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,20.0,10.0,9.0,1.0,0.0,1.0,2.0
야탑 먹자골목,매화로,골목상권,2023년4분기,44705646.0,969.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,5.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,6.0,1.0,4.0,0.0,0.0,1.0,7.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,1.0,21.0,10.0,8.0,1.0,0.0,1.0,2.0
야탑 먹자골목,매화로,골목상권,2024년1분기,51323120.0,1193.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,5.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,6.0,1.0,3.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,19.0,11.0,7.0,1.0,0.0,1.0,1.0
야탑 먹자골목,매화로,골목상권,2024년2분기,49952710.0,1158.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,6.0,1.0,3.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,21.0,11.0,7.0,1.0,0.0,1.0,1.0
야탑3동 상권,맹산반딧불이자연학교,골목상권,2022년1분기,14512997.0,848.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,5.0,0.0,2.0,0.0,4.0,2.0,0.0,2.0,1.0,8.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,4.0,6.0,0.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,6.0,9.0,1.0,1.0,0.0,4.0,0.0,4.0,2.0,0.0,2.0,7.0,0.0,1.0,0.0,3.0,5.0
야탑3동 상권,맹산반딧불이자연학교,골목상권,2022년2분기,13286322.0,822.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,6.0,0.0,2.0,0.0,4.0,3.0,0.0,2.0,1.0,8.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,4.0,10.0,0.0,2.0,2.0,0.0,3.0,0.0,2.0,1.0,6.0,10.0,1.0,1.0,0.0,4.0,0.0,4.0,2.0,0.0,2.0,8.0,0.0,1.0,0.0,3.0,6.0
야탑3동 상권,맹산반딧불이자연학교,골목상권,2022년3분기,16379243.0,992.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,5.0,0.0,2.0,0.0,4.0,2.0,0.0,2.0,1.0,8.0,3.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,4.0,10.0,0.0,2.0,2.0,0.0,4.0,0.0,2.0,1.0,6.0,9.0,1.0,1.0,0.0,4.0,0.0,4.0,2.0,0.0,2.0,8.0,0.0,1.0,0.0,3.0,6.0
야탑3동 상권,맹산반딧불이자연학교,골목상권,2022년4분기,16709355.0,916.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,5.0,0.0,2.0,0.0,4.0,2.0,0.0,2.0,1.0,8.0,3.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,4.0,11.0,0.0,2.0,2.0,0.0,4.0,0.0,2.0,1.0,6.0,8.0,1.0,1.0,0.0,3.0,0.0,4.0,2.0,0.0,2.0,7.0,0.0,1.0,0.0,3.0,7.0
야탑3동 상권,맹산반딧불이자연학교,골목상권,2023년1분기,15814491.0,867.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,5.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,1.0,10.0,3.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,4.0,12.0,0.0,2.0,2.0,0.0,4.0,0.0,2.0,1.0,5.0,9.0,1.0,1.0,0.0,3.0,0.0,4.0,2.0,0.0,2.0,6.0,0.0,1.0,0.0,3.0,8.0
야탑3동 상권,맹산반딧불이자연학교,골목상권,2023년2분기,14972204.0,885.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,5.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,1.0,10.0,3.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,4.0,13.0,0.0,2.0,2.0,0.0,4.0,0.0,2.0,1.0,4.0,9.0,1.0,1.0,0.0,3.0,0.0,4.0,2.0,0.0,2.0,6.0,0.0,1.0,0.0,4.0,8.0
야탑3동 상권,맹산반딧불이자연학교,골목상권,2023년3분기,18776113.0,1084.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,5.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,1.0,10.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,4.0,11.0,0.0,2.0,2.0,0.0,4.0,0.0,2.0,1.0,4.0,9.0,1.0,1.0,0.0,3.0,0.0,4.0,3.0,0.0,2.0,7.0,0.0,1.0,0.0,4.0,8.0
야탑3동 상권,맹산반딧불이자연학교,골목상권,2023년4분기,17647304.0,934.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,5.0,0.0,2.0,0.0,3.0,1.0,0.0,2.0,1.0,10.0,4.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,4.0,10.0,0.0,2.0,2.0,0.0,4.0,0.0,2.0,1.0,4.0,9.0,1.0,1.0,0.0,2.0,0.0,4.0,3.0,0.0,2.0,8.0,0.0,1.0,0.0,4.0,8.0
야탑3동 상권,맹산반딧불이자연학교,골목상권,2024년1분기,15429667.0,921.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,5.0,0.0,2.0,0.0,3.0,1.0,0.0,2.0,1.0,10.0,4.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,4.0,10.0,0.0,2.0,2.0,0.0,4.0,0.0,2.0,1.0,4.0,11.0,1.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0,2.0,8.0,0.0,1.0,0.0,4.0,8.0
야탑3동 상권,맹산반딧불이자연학교,골목상권,2024년2분기,15062508.0,872.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,5.0,0.0,2.0,0.0,3.0,1.0,0.0,2.0,1.0,10.0,4.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,3.0,10.0,0.0,2.0,2.0,0.0,4.0,0.0,2.0,1.0,4.0,13.0,1.0,1.0,0.0,2.0,0.0,4.0,2.0,0.0,2.0,8.0,0.0,1.0,0.0,4.0,7.0
백현동 상권,동판교로52번길,골목상권,2022년1분기,24717576.0,1118.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
백현동 상권,동판교로52번길,골목상권,2022년2분기,31187161.0,1349.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
백현동 상권,동판교로52번길,골목상권,2022년3분기,40881896.0,1737.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
백현동 상권,동판교로52번길,골목상권,2022년4분기,34816192.0,1418.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
백현동 상권,동판교로52번길,골목상권,2023년1분기,25607617.0,1041.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
백현동 상권,동판교로52번길,골목상권,2023년2분기,29145078.0,1143.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
백현동 상권,동판교로52번길,골목상권,2023년3분기,29019416.0,1257.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
백현동 상권,동판교로52번길,골목상권,2023년4분기,28262129.0,1065.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
백현동 상권,동판교로52번길,골목상권,2024년1분기,24246752.0,1067.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
백현동 상권,동판교로52번길,골목상권,2024년2분기,19939430.0,762.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
백현동 상권,판교역로10번길,골목상권,2022년1분기,25625082.0,779.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,13.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,2.0,12.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0
백현동 상권,판교역로10번길,골목상권,2022년2분기,31838587.0,963.0,8.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,13.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,7.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,2.0,12.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0
백현동 상권,판교역로10번길,골목상권,2022년3분기,32523365.0,1006.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,13.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,7.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,14.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0
백현동 상권,판교역로10번길,골목상권,2022년4분기,31886025.0,906.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,13.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,7.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,14.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,4.0,2.0
백현동 상권,판교역로10번길,골목상권,2023년1분기,28539903.0,821.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,13.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,7.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,4.0,4.0
백현동 상권,판교역로10번길,골목상권,2023년2분기,30945002.0,899.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,14.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,7.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,3.0
